sfh.sfr,stellar.m_star
7.655264983560549e-16,2.74838941942334e-07
1.513953284800147e-15,4.867326432546273e-07
1.1166999455127552e-15,4.423025146159872e-07
1.064281986724783e-15,3.379505006677603e-07
1.3781571743619873e-15,4.393180222841916e-07
1.2437526882048727e-15,4.486357374022871e-07
1.034440592372037e-15,4.6471053844104146e-07
1.2567976773034258e-15,4.695258398777432e-07
9.685247866156005e-16,4.397823556999737e-07
9.705688461647787e-16,3.634931386580441e-07
sfh.sfr,stellar.m_star
1.6219321561994826e-15,6.281431816853267e-07
7.42798560777046e-16,4.2114654771303006e-07
6.06779878433674e-16,2.511477386885685e-07
1.335108109292398e-15,5.627697214399584e-07
8.8567446816121595e-16,4.572871460862744e-07
5.962219181625307e-16,2.7006458160083776e-07
8.913349974586985e-16,5.139382520857837e-07
6.11367755057134e-16,4.4018420849322573e-07
7.536246021909484e-16,3.8736905271987626e-07
7.093179286304377e-16,4.629515437368331e-07
7.04932255179091e-16,3.826870101851145e-07
9.48283058943032e-16,4.779171352930062e-07
9.641348705674963e-16,3.884412911396576e-07
6.822748865019732e-16,3.687859032294717e-07
9.776078708770572e-16,3.747720916758966e-07
8.524074982689727e-16,2.9143695136552116e-07
2.2732890760589567e-15,9.50965133989159e-07
1.0362738838289934e-15,3.4018037787853443e-07
1.1663230496022461e-15,4.3271618936063425e-07
6.707006136416917e-16,2.98880252985864e-07
8.248398885676925e-16,3.4483734977469986e-07
1.3897083326736537e-15,4.637022002174726e-07
8.265425395859238e-16,8.440093617012007e-07
6.587333006049682e-16,3.4489613946313003e-07
8.540259878788241e-16,5.33974849217999e-07
1.19069864328751e-15,4.2387886599622993e-07
1.1264008878985938e-15,5.740679853521398e-07
8.903096319207496e-16,3.661676607565185e-07
9.685024393987776e-16,3.958855521542031e-07
5.380627855074732e-16,1.933965146460956e-07
7.963339752223746e-16,4.535855452952092e-07
9.086291539273372e-16,3.866858303761811e-07
7.029602376781677e-16,3.9269514500518853e-07
6.677477777206773e-16,4.914389168604954e-07
9.702628027309321e-16,4.6868675404917754e-07
9.354304864634537e-16,4.661774372165093e-07
8.679810664575808e-16,4.238846355390657e-07
7.901786570285627e-16,4.568516896024149e-07
9.904251396515206e-16,5.455751141672086e-07
6.778355967673365e-16,3.050474812557402e-07
1.0091087133683067e-15,4.952841835065943e-07
8.759395337800762e-16,4.365473011284444e-07
6.106512042730383e-16,3.2676856829761535e-07
1.3716022614470695e-15,5.291860556982897e-07
1.1170066301189914e-15,4.2128899577653687e-07
6.321775169156786e-16,3.4215659904615476e-07
9.08079688855774e-16,3.55535592190957e-07
9.931725478940964e-16,3.0129671885359955e-07
8.42572856308642e-16,4.903083794524263e-07
8.193630520799287e-16,3.127424842389791e-07
1.036768567560973e-15,4.6986241323081496e-07
7.336000495333161e-16,3.2115563286774103e-07
9.62579944234296e-16,2.852306090685769e-07
7.867131553250675e-16,6.739207494928851e-07
6.298451554636947e-16,4.727248738335309e-07
1.0072175836491998e-15,4.1265693427625925e-07
9.994827219559088e-16,4.298699158863455e-07
8.02516996112707e-16,3.368204722047428e-07
8.002773976686089e-16,3.4271568044136763e-07
1.344100475022894e-15,3.169393146240379e-07
1.216004754824707e-15,4.6858693557697183e-07
6.717563532149692e-16,3.3776697531932816e-07
6.0849069001334e-16,2.3583281847065777e-07
7.881098735033288e-16,4.303533051592763e-07
8.852007627925865e-16,4.2720050215964976e-07
1.248770771496185e-15,5.15656983304393e-07
6.826005064453673e-16,3.5884711343864636e-07
1.2038183484062572e-15,3.8081036631313674e-07
1.028286407414461e-15,6.466187390860527e-07
8.005420254805885e-16,1.0530323242481883e-06
7.600364709525909e-16,2.5638199568856664e-07
8.716281800987074e-16,3.992295088087336e-07
8.157594914332294e-16,4.080496004395752e-07
9.773466622665404e-16,4.3968109652081465e-07
6.0941526144225e-16,4.6858165995501066e-07
8.251238306713387e-16,3.4722139200390226e-07
5.142875150123366e-16,1.8475667368968037e-07
7.110898708869119e-16,3.856248658948517e-07
6.399780210856105e-16,4.840951386843407e-07
1.002305740891807e-15,3.956665322063827e-07
8.917578253032789e-16,5.577330512032567e-07
9.716443594378772e-16,3.850402709838697e-07
9.164122286228177e-16,4.453483496260648e-07
7.84058560022025e-16,3.6432588012151007e-07
1.0498538680438318e-15,7.45246001247306e-07
7.926574644255632e-16,3.270107711348039e-07
8.317786534384823e-16,3.7777816141638365e-07
6.442348406138686e-16,4.746539273984362e-07
6.803280410771716e-16,4.33641452539647e-07
4.397240487602424e-16,1.5172931667029002e-07
9.46906213087791e-16,5.138829388568286e-07
6.105855673476366e-16,3.3060978876787263e-07
1.1296205543513204e-15,4.161608232298273e-07
8.49389122599698e-16,4.0167534986987673e-07
7.682638847451648e-16,4.077191300676393e-07
6.093191321616359e-16,4.04113603691781e-07
9.22689427379971e-16,4.438946974594167e-07
8.121538825778542e-16,3.6343067931645696e-07
1.5055429000783965e-15,6.908380029273009e-07
9.36619809880133e-16,3.58076876878159e-07
9.269233046714859e-16,3.0737738606684195e-07
9.903256286424618e-16,4.495341938050168e-07
9.916040505305337e-16,4.7370664922444313e-07
9.84869785334541e-16,7.531581460694845e-07
6.093995621488957e-16,3.59701925953491e-07
8.646613915761967e-16,6.294018529325664e-07
1.265008980616184e-15,4.923164146863105e-07
9.223531397583105e-16,5.581278985565433e-07
9.654650354989663e-16,3.973344977624523e-07
8.804022471522098e-16,1.0250875301753096e-06
6.61125337652106e-16,5.948675192811241e-07
8.687208654354194e-16,5.066249026529837e-07
7.468321632531747e-16,3.702257412136061e-07
8.59819092254009e-16,3.377395350006586e-07
8.474068027383426e-16,3.9449551954272793e-07
7.850102283698193e-16,3.049689432123728e-07
7.570417201067798e-16,3.15083609104164e-07
7.731842888713111e-16,6.185073845883915e-07
5.905430590705153e-16,3.8974683625742873e-07
1.047594041556529e-15,7.125999411208986e-07
8.01320854796448e-16,4.219750221018274e-07
1.0460287587352607e-15,3.2928114337805406e-07
5.231995769601648e-16,3.048604995664428e-07
5.998969056513955e-16,5.774477343141053e-07
7.696668750459228e-16,3.7767956443576815e-07
1.1155552950375429e-15,4.6462851910771e-07
8.992242494236218e-16,5.576892924314326e-07
8.527496523811392e-16,3.3198863204493447e-07
9.055050582553281e-16,3.156017344286042e-07
9.65896834206251e-16,7.154960730836751e-07
1.3095585065093958e-15,5.327198921643813e-07
7.035480672926941e-16,3.7692773905845526e-07
5.976447938937867e-16,2.504427479649987e-07
8.761330422790851e-16,5.449039333271251e-07
6.412273206748871e-16,2.642595522594116e-07
6.943433900802193e-16,6.388791589679373e-07
8.742654392403239e-16,3.812269099215693e-07
1.2625597983864296e-15,6.864290857379067e-07
6.497755937331317e-16,2.6499699800945015e-07
1.1216084089135364e-15,3.7639254734455466e-07
7.709224878993257e-16,2.8458176862707086e-07
7.495166620716875e-16,4.023232780385481e-07
9.612627508130108e-16,3.476454314120008e-07
8.174919258244651e-16,5.302197350927128e-07
8.158518039721613e-16,3.351391443199876e-07
1.0628161502652293e-15,5.48560211305378e-07
8.718126342568996e-16,3.7361052958715724e-07
1.0389527469482793e-15,5.041802822856807e-07
5.776538608050639e-16,3.2835268513566937e-07
8.889410493237145e-16,3.667209366973958e-07
1.0986066207525673e-15,3.829073536117817e-07
1.492102631044643e-15,4.592489715190128e-07
1.4297389734514126e-15,5.259832689951308e-07
8.741311790680888e-16,6.650793348250339e-07
9.083061786173424e-16,3.6477814347008783e-07
6.867381498393649e-16,2.5771143703859995e-07
8.245999174943988e-16,3.911775047595317e-07
5.214256023003897e-16,2.2501748166424716e-07
8.502459921360799e-16,4.252834459251144e-07
9.907662093167648e-16,4.456218111376953e-07
9.185177667246588e-16,3.647282380616094e-07
3.8092785463449777e-16,6.415866553507466e-07
6.923820322106242e-16,5.972135422840825e-07
5.298421892221221e-16,5.400739913741561e-07
6.986496661794906e-16,3.440245256025233e-07
3.143854959495942e-16,7.669209244786068e-07
5.106596501006715e-16,3.533707483710226e-07
6.416848578070611e-16,4.671410868590457e-07
9.283424124918295e-16,4.488651342139552e-07
3.9694781450694632e-16,5.658510449566361e-07
3.727180694956366e-16,3.5635670601315115e-07
9.422575934538785e-16,4.755329946750828e-07
5.717981504579499e-16,8.206374404261174e-07
4.533239683360045e-16,5.064332013930602e-07
6.451309494700024e-16,3.6126717498169787e-07
5.04895036378474e-16,4.40366478313366e-07
5.69361711245455e-16,8.031574173598316e-07
5.859600714125851e-16,3.280031674572084e-07
4.450029157798686e-16,3.236880850942949e-07
5.46849629724235e-16,6.574458945533861e-07
6.210556591181135e-16,5.681682470755993e-07
2.678610397142989e-16,6.093126168821255e-07
5.023290940328109e-16,3.9945727983013896e-07
5.201776545588659e-16,2.7569985552416433e-07
4.927634832523329e-16,4.830973387467776e-07
6.771233209393092e-16,7.368999020931133e-07
4.846207049477252e-16,6.312188631097048e-07
5.153534260911491e-16,4.702145458218299e-07
6.45755732806144e-16,8.27552005266474e-07
4.961652797640475e-16,8.081312112758622e-07
3.700516956823673e-16,5.280172248311442e-07
4.795282960744708e-16,4.12325470069436e-07
5.893548318811398e-16,3.21613555277579e-07
5.906960305196465e-16,4.3110829010388874e-07
3.468905083300224e-16,2.2557388965479652e-07
4.045185960017438e-16,7.737083259391707e-07
5.722096367927819e-16,7.106341215957331e-07
6.572617531713571e-16,3.283161368396195e-07
2.7988949816707468e-16,4.4936531085955266e-07
6.68965426503801e-16,5.346644193160472e-07
3.7564819788314454e-16,5.604781671886092e-07
4.639163681472912e-16,3.531734206749254e-07
7.414985857072673e-16,7.490716193581522e-07
5.44064924846805e-16,6.612351229009249e-07
4.674879225838175e-16,2.768269725212065e-07
4.711640275151261e-16,4.7061158094039987e-07
3.147850412487946e-16,3.875362177765672e-07
4.580131684258558e-16,1.2972089170486742e-06
3.587461693643897e-16,4.5141150407208684e-07
6.030538977720222e-16,4.101892757478239e-07
4.004085935170563e-16,5.121673433585059e-07
4.652407147048726e-16,4.0839054225123725e-07
4.9463017090701815e-16,4.4021133187174323e-07
5.343607335884419e-16,3.8344496143445563e-07
5.750249674398303e-16,4.954579440516798e-07
5.415215970240901e-16,9.247000100253286e-07
6.088510977369685e-16,7.500587159684909e-07
3.8885708921434685e-16,1.9405417756382333e-07
4.255928538730989e-16,2.374135782900744e-07
6.044425202235938e-16,5.863805773661472e-07
4.3018209206000345e-16,5.039094285020465e-07
5.54381118272838e-16,3.718135685657015e-07
4.700569414919413e-16,4.3388018800669104e-07
5.229255965017738e-16,4.1490521757053383e-07
6.3265613953339865e-16,6.158909118182318e-07
4.622806158070214e-16,5.648273303886199e-07
5.2602300241588e-16,4.296347000649614e-07
3.942335368337065e-16,4.828947195303983e-07
5.121039427662683e-16,3.827105702307081e-07
5.33104174434489e-16,4.127483106276863e-07
7.093798416713713e-16,7.883930437803433e-07
5.070872686512672e-16,5.603005634484314e-07
5.022397726607966e-16,4.584776379500617e-07
6.119338188585767e-16,5.184237980365656e-07
4.8628730115753875e-16,4.1425365780460186e-07
5.196575859258672e-16,2.8997904413251733e-07
3.870487252018657e-16,6.405425208230095e-07
4.0785375847539123e-16,3.394642286677142e-07
4.236914814042349e-16,3.050475786174869e-07
9.038777548107221e-16,5.542629466941427e-07
5.484679931536755e-16,4.664379693706574e-07
4.860328267840329e-16,4.928160900486343e-07
6.090576549413943e-16,5.763213607114336e-07
5.275127051216553e-16,1.0886828730418948e-06
4.3307185503280874e-16,1.108292514414434e-06
4.0305706111415364e-16,5.651457505316604e-07
3.883128997384276e-16,4.0004462176729804e-07
5.992526364971841e-16,2.7761298827620754e-07
4.512666808770588e-16,8.211153394948067e-07
6.616146125951466e-16,3.417671207685787e-07
4.772856011099374e-16,3.325851217700689e-07
3.0710376630673346e-16,4.786070176548411e-07
5.750099153047486e-16,4.008036287446516e-07
8.203759784938078e-16,3.79361925314419e-07
4.3260829867252523e-16,9.82230365427694e-07
6.173397941493021e-16,6.773387075912143e-07
5.8323156493143835e-16,3.989028138103226e-07
5.881046566063455e-16,3.190397853846035e-07
4.024630399713281e-16,7.134547285733829e-07
6.970046586140396e-16,4.639545212576941e-07
4.08816389117214e-16,4.724442125144451e-07
5.662425567062651e-16,6.516112679355291e-07
3.898790340568521e-16,7.73233801969001e-07
5.709141481058623e-16,4.829513977591899e-07
5.455624155404968e-16,3.779330104644954e-07
3.857035308982518e-16,4.7358869520181314e-07
3.589893463630145e-16,2.559615046755744e-07
5.34600693901446e-16,4.400593648429177e-07
7.372734167090152e-16,4.933666149859908e-07
5.311370544998074e-16,4.023782611582362e-07
3.8494031641014763e-16,5.935291199817436e-07
4.857963732957269e-16,4.1161824625008443e-07
6.446023080320433e-16,3.6648570506846713e-07
4.534008495870642e-16,4.294902599132719e-07
5.826038558370137e-16,2.95563873792579e-07
5.816505964690702e-16,5.479124163278384e-07
5.813316949691081e-16,6.813235489444132e-07
5.504164666619224e-16,1.0919939777590238e-06
5.079345936885975e-16,2.959204710951698e-07
5.295492680833504e-16,3.170307465891995e-07
8.783751245461634e-16,6.095904807975684e-07
5.18248767512601e-16,3.509589631728946e-07
5.300271128569866e-16,5.069602040731065e-07
4.368217530358643e-16,3.3316882537525294e-07
4.019259496050428e-16,2.1839897788985596e-07
3.1071091765204693e-16,2.4184971068924793e-07
4.69686286972679e-16,4.241305239313611e-07
6.598930462236987e-16,3.5960034176574117e-07
6.738969701767798e-16,3.698139950234383e-07
3.4664433545397984e-16,3.6567145524722875e-07
4.685738406596607e-16,7.621654619215971e-07
4.769152373092775e-16,3.542819733598474e-07
6.189252440210711e-16,5.622635338801753e-07
6.240959323245556e-16,5.137359228365429e-07
6.020171902556167e-16,6.879954504178401e-07
8.923108500124192e-16,5.063109282283726e-07
4.857826341481237e-16,3.5890671293488944e-07
5.044007294028336e-16,3.688032994700889e-07
3.511426116627269e-16,5.032661762376074e-07
4.561051523056144e-16,2.9724612544448347e-07
5.909052361099618e-16,4.804161697536771e-07
4.861854190519948e-16,4.7588496721469004e-07
4.013880639646161e-16,8.04516711323649e-07
6.29785276628373e-16,5.397357049593262e-07
4.0740301354565483e-16,2.482545168794258e-07
3.8232581058191735e-16,5.434053194597058e-07
4.809338922487782e-16,5.504645555131317e-07
5.428432289057549e-16,3.28915816316667e-07
6.934481143452264e-16,9.825293856225174e-07
3.991771456212166e-16,8.120819943736377e-07
6.090146152915897e-16,3.2667643921899704e-07
4.970082537832924e-16,7.428501910476047e-07
6.337112528847831e-16,4.2277472527462725e-07
4.2991373320525204e-16,6.07784700552645e-07
4.872787964621555e-16,4.952745907153401e-07
3.8812696029877507e-16,6.308978199819783e-07
4.619508104036586e-16,6.988791086198958e-07
5.725553247227884e-16,3.492543521328854e-07
7.245676279387122e-16,6.079764179280037e-07
4.286509531758332e-16,4.2478090246259996e-07
5.2054942101123355e-16,5.190759783182549e-07
3.7671741697030076e-16,3.1510495208888316e-07
6.910167328389051e-16,4.0657826878380384e-07
3.7461440482687435e-16,3.856374736741827e-07
5.603334821668864e-16,4.2448240780961315e-07
5.176732706224682e-16,6.31047425108216e-07
3.6050944540371926e-16,4.784332280465186e-07
3.830605358152942e-16,1.7092827753202847e-06
3.0812619386666753e-16,1.0941819688965948e-06
5.346967011718209e-16,4.113773885047952e-07
7.60833120275911e-16,5.038043226546899e-07
4.1437785186041227e-16,3.625158565846599e-07
5.081623707071233e-16,4.0732693187000566e-07
7.135728263849399e-16,5.183191410056449e-07
5.76109128599916e-16,9.380597791937517e-07
3.5096596806229315e-16,2.833486779348222e-07
4.861034746472228e-16,8.047970015012696e-07
6.837874951637251e-16,8.526845013955415e-07
5.278806032624447e-16,4.488361528216132e-07
5.544701497873859e-16,6.92740665395582e-07
7.182612627833953e-16,4.899852123530128e-07
6.713123687911541e-16,5.318023312884234e-07
6.180558075752403e-16,8.078118470105102e-07
6.150662978410526e-16,9.571715954527051e-07
5.708384627349408e-16,4.921643740474389e-07
4.611730585238309e-16,5.104401001272324e-07
4.684457282258065e-16,3.937075101914456e-07
5.290630820411743e-16,3.3683515654322986e-07
7.110430861772922e-16,4.456331854646537e-07
5.80468734460677e-16,4.5313651373162486e-07
4.0185069104876053e-16,4.4660551214433677e-07
9.579753373581866e-16,1.295631928560367e-06
3.382120408440557e-16,8.685078603354124e-07
6.932002961001349e-16,1.4617318026008825e-06
4.398953918076476e-16,3.174188587506542e-07
4.1714083040116733e-16,4.275061721390826e-07
4.988525426782334e-16,3.5172970112099253e-07
6.958017972579839e-16,5.45452252956915e-07
5.424210108066184e-16,4.3137793349450075e-07
6.008870772665232e-16,6.20433216014716e-07
6.67657985710623e-16,5.227044263769416e-07
5.000410339582591e-16,4.764245271292267e-07
9.381140307479796e-16,4.6685627384823787e-07
4.1059461706333604e-16,8.507627794081751e-07
4.88081239518109e-16,3.3334809268852705e-07
5.139357769456211e-16,4.3137325079869687e-07
6.141249324226941e-16,2.85464315053937e-07
5.586226258484821e-16,3.7742043873110574e-07
4.3529204048180744e-16,1.0649300313587353e-06
6.100218691897034e-16,6.167958569984408e-07
4.736945404818416e-16,1.2380765512562948e-06
4.856082695535067e-16,6.903346524053617e-07
6.136982548999934e-16,4.4306487221523816e-07
4.951808504051742e-16,5.222518380279003e-07
4.265520249330123e-16,4.3873842814559457e-07
6.084935456272902e-16,8.952775941861556e-07
4.415523547789013e-16,2.8492212064802155e-07
5.9880440671319e-16,3.1507432635726944e-07
5.080131873773964e-16,4.690187270871148e-07
3.6957574327064143e-16,2.3998739493416944e-07
5.831958593017216e-16,2.8070550983751186e-07
6.8304357815533e-16,4.3563436955998614e-07
4.381250292398577e-16,5.008263982021795e-07
4.31616179173381e-16,5.976371660166279e-07
4.823903054945152e-16,2.2037367518610016e-06
